source,episode,t_env,mode,episode_step,completion_rate,on_time_rate,avg_delay,avg_wait_time_to_load,avg_delivery_time,avg_generation_to_completion_time,avg_generation_time,total_completed,total_generated,avg_steps_per_order,total_energy_consumed,max_delivery_time
backend_wx,1,0,train,2000,0.95,1.0,0.0,0.017543859649122806,144.0,144.01754385964912,27.406779661016948,57,60,144.0,88869.95897104904,287.0
backend_wx,2,2000,test,2000,0.9333333333333333,0.9821428571428571,0.3392857142857143,1.625,148.73214285714286,150.35714285714286,26.74576271186441,56,60,148.73214285714286,90354.45760406752,376.0
backend_wx,3,2000,train,2000,0.9666666666666667,0.9827586206896551,0.7758620689655172,0.017241379310344827,144.48275862068965,144.5,26.728813559322035,58,60,144.48275862068965,90205.78635791579,325.0
backend_wx,4,4000,train,2000,0.9666666666666667,0.9310344827586207,1.9655172413793103,0.08620689655172414,152.3448275862069,152.43103448275863,26.71186440677966,58,60,152.3448275862069,91902.71981854796,339.0
backend_wx,5,6000,train,2000,0.9333333333333333,0.9642857142857143,0.9107142857142857,0.05357142857142857,151.42857142857142,151.48214285714286,26.694915254237287,56,60,151.42857142857142,91554.68359473509,265.0
backend_wx,6,8000,train,2000,0.95,0.9824561403508771,0.7192982456140351,0.03508771929824561,137.57894736842104,137.6140350877193,27.16949152542373,57,60,137.57894736842104,82886.2689751189,299.0
backend_wx,7,10000,train,2000,0.95,0.9824561403508771,0.9298245614035088,0.03508771929824561,141.140350877193,141.17543859649123,27.305084745762713,57,60,141.140350877193,85575.02629105496,268.0
backend_wx,8,12000,test,2000,0.9333333333333333,0.9642857142857143,0.48214285714285715,0.8571428571428571,137.98214285714286,138.83928571428572,27.593220338983052,56,60,137.98214285714286,82710.22255273185,312.0
backend_wx,9,12000,train,2000,0.9666666666666667,0.9827586206896551,0.3448275862068966,0.0,134.82758620689654,134.82758620689654,27.576271186440678,58,60,134.82758620689654,81138.40864234864,311.0
backend_wx,10,14000,train,2000,0.9666666666666667,1.0,0.0,0.017241379310344827,132.91379310344828,132.93103448275863,27.559322033898304,58,60,132.91379310344828,78949.41338420831,250.0
backend_wx,11,16000,train,2000,0.9333333333333333,0.9464285714285714,1.1428571428571428,0.10714285714285714,163.69642857142858,163.80357142857142,26.576271186440678,56,60,163.69642857142858,98505.10139377369,349.0
backend_wx,12,18000,train,2000,0.95,0.9473684210526315,1.543859649122807,0.017543859649122806,139.33333333333334,139.35087719298247,27.52542372881356,57,60,139.33333333333334,83714.13899283516,308.0
backend_wx,13,20000,train,2000,0.95,0.9298245614035088,2.087719298245614,0.017543859649122806,155.40350877192984,155.42105263157896,27.508474576271187,57,60,155.40350877192984,93369.757977935,322.0
backend_wx,14,22000,test,2000,0.9166666666666666,0.9818181818181818,1.0363636363636364,1.690909090909091,153.94545454545454,155.63636363636363,27.033898305084747,55,60,153.94545454545454,93682.89208738455,308.0
backend_wx,15,22000,train,2000,0.9333333333333333,0.9642857142857143,1.4464285714285714,0.0,136.89285714285714,136.89285714285714,27.47457627118644,56,60,136.89285714285714,85466.48358776658,380.0
backend_wx,16,24000,train,2000,0.9333333333333333,0.9642857142857143,1.375,0.017857142857142856,148.41071428571428,148.42857142857142,27.45762711864407,56,60,148.41071428571428,90211.82253830251,311.0
backend_wx,17,26000,train,2000,0.95,1.0,0.0,0.017543859649122806,139.64912280701753,139.66666666666666,27.440677966101696,57,60,139.64912280701753,82839.32782912074,308.0
backend_wx,18,28000,train,2000,0.9333333333333333,0.9464285714285714,1.5714285714285714,0.19642857142857142,155.875,156.07142857142858,25.864406779661017,56,60,155.875,93907.98219682317,330.0
backend_wx,19,30000,train,2000,0.95,1.0,0.0,0.017543859649122806,139.10526315789474,139.12280701754386,27.406779661016948,57,60,139.10526315789474,83799.48596269965,325.0
backend_wx,20,32000,test,2000,0.016666666666666666,1.0,0.0,0.0,151.0,151.0,27.389830508474578,1,60,151.0,1499.5987854181749,151.0
backend_wx,21,32000,train,1754,1.0,0.9333333333333333,3.1333333333333333,0.8,163.05,163.85,26.610169491525422,60,60,163.05,97070.99316807656,410.0
backend_wx,22,33754,train,1781,1.0,0.9666666666666667,1.1833333333333333,0.38333333333333336,141.68333333333334,142.06666666666666,27.35593220338983,60,60,141.68333333333334,84227.44738273702,324.0
backend_wx,23,35535,train,1799,1.0,0.9833333333333333,0.23333333333333334,0.7166666666666667,137.75,138.46666666666667,27.491525423728813,60,60,137.75,81759.78518727221,275.0
backend_wx,24,37334,train,1798,1.0,0.9666666666666667,1.5833333333333333,1.2666666666666666,149.05,150.31666666666666,27.47457627118644,60,60,149.05,88595.00099599079,325.0
backend_wx,25,39132,train,1713,1.0,0.9666666666666667,2.1166666666666667,0.9,155.15,156.05,27.0,60,60,155.15,92355.35970200728,322.0
backend_wx,26,40845,train,1748,1.0,0.9833333333333333,0.43333333333333335,1.4666666666666666,147.83333333333334,149.3,27.440677966101696,60,60,147.83333333333334,87887.8299467447,361.0
backend_wx,27,42593,test,2000,0.0,0.0,0.0,0.0,0.0,0.0,28.23728813559322,0,60,0.0,0.0,0.0
backend_wx,28,42593,train,2000,0.9833333333333333,0.9830508474576272,0.03389830508474576,1.4067796610169492,149.16949152542372,150.57627118644066,27.406779661016948,59,60,149.16949152542372,89510.31471286996,326.0
backend_wx,29,44593,train,1761,1.0,0.9666666666666667,0.7833333333333333,1.6166666666666667,140.96666666666667,142.58333333333334,27.93220338983051,60,60,140.96666666666667,83732.77640506909,332.0
backend_wx,30,46354,train,2000,0.9833333333333333,0.9661016949152542,0.6271186440677966,2.711864406779661,135.40677966101694,138.11864406779662,27.915254237288135,59,60,135.40677966101694,80842.28203338792,332.0
backend_wx,31,48354,train,2000,0.9833333333333333,0.9830508474576272,0.6949152542372882,3.711864406779661,136.03389830508473,139.74576271186442,28.16949152542373,59,60,136.03389830508473,81824.5044845663,324.0
backend_wx,32,50354,train,2000,0.9833333333333333,0.9661016949152542,1.88135593220339,9.271186440677965,161.64406779661016,170.91525423728814,26.88135593220339,59,60,161.64406779661016,96450.3766536702,373.0
backend_wx,33,52354,train,1813,1.0,0.9833333333333333,0.2833333333333333,8.233333333333333,148.26666666666668,156.5,27.322033898305083,60,60,148.26666666666668,88235.79050109093,292.0
