时间步,模式,总步数,完成任务数,生成任务数,完成率,从生成到分配等待时间,从分配到实际装载上机等待时间,从上机到送达平均时间,从生成到完成总时间平均,从生成到完成总时间最大,超时率,平均时延,优先级1平均时延,优先级2平均时延,优先级3平均时延,总能量消耗
41774,train,901,60,60,1.0,39.95,48.61666666666667,92.73333333333333,181.3,526.0,0.19999999999999996,16.566666666666666,26.42105263157895,9.25,14.619047619047619,90811.00818854275
42675,test,893,60,60,1.0,66.55,54.11666666666667,99.88333333333334,220.55,816.0,0.21666666666666667,36.8,47.5,46.2,17.857142857142858,95452.94615037563
42675,train,874,60,60,1.0,66.08333333333333,58.1,95.93333333333334,220.11666666666667,752.0,0.30000000000000004,27.566666666666666,32.80952380952381,27.6,21.736842105263158,94050.30808373906
43549,train,924,60,60,1.0,91.21666666666667,56.86666666666667,95.26666666666667,243.35,909.0,0.35,38.7,46.5,50.35294117647059,10.933333333333334,96362.65101532714
44473,train,914,60,60,1.0,76.11666666666666,68.45,86.98333333333333,231.55,544.0,0.3666666666666667,29.466666666666665,57.21052631578947,7.380952380952381,26.3,96688.05095615961
45387,train,951,60,60,1.0,62.2,53.083333333333336,102.26666666666667,217.55,588.0,0.30000000000000004,34.88333333333333,18.555555555555557,54.0,41.333333333333336,94263.41424549333
46338,train,895,60,60,1.0,82.9,53.233333333333334,113.06666666666666,249.2,818.0,0.41666666666666663,47.75,21.565217391304348,60.625,70.3076923076923,98449.99031633492
47233,train,870,60,60,1.0,54.56666666666667,58.61666666666667,97.76666666666667,210.95,451.0,0.2833333333333333,29.583333333333332,19.59090909090909,36.6875,34.40909090909091,91308.25111499224
48103,train,817,60,60,1.0,66.25,55.25,82.35,203.85,817.0,0.1333333333333333,31.85,42.333333333333336,28.791666666666668,22.066666666666666,88678.37300751214
48920,train,999,60,60,1.0,69.16666666666667,64.46666666666667,101.25,234.88333333333333,756.0,0.30000000000000004,43.21666666666667,38.28,62.5625,33.421052631578945,96846.0538814146
49919,train,903,60,60,1.0,46.416666666666664,57.46666666666667,101.1,204.98333333333332,610.0,0.2666666666666667,26.166666666666668,42.63636363636363,13.818181818181818,20.5,90832.8510423619
50822,train,943,60,60,1.0,94.21666666666667,68.93333333333334,82.81666666666666,245.96666666666667,847.0,0.33333333333333337,42.2,9.4,62.916666666666664,52.125,96785.83786247355
51765,train,901,60,60,1.0,58.28333333333333,56.61666666666667,91.53333333333333,206.43333333333334,458.0,0.23333333333333328,21.083333333333332,20.0,21.272727272727273,21.37037037037037,96172.08540757204
52666,train,2000,58,60,0.9666666666666667,106.36206896551724,64.63793103448276,102.44827586206897,273.44827586206895,1043.0,0.5172413793103448,47.258620689655174,42.94444444444444,29.652173913043477,75.6470588235294,110008.33027963279
54666,test,874,60,60,1.0,90.83333333333333,55.86666666666667,100.26666666666667,246.96666666666667,625.0,0.41666666666666663,42.13333333333333,57.476190476190474,48.0,17.38888888888889,94426.75832098244
54666,train,968,60,60,1.0,105.95,61.416666666666664,98.5,265.8666666666667,925.0,0.3833333333333333,52.21666666666667,39.1578947368421,63.38095238095238,52.9,100481.08085920518
55634,train,2000,59,60,0.9833333333333333,107.30508474576271,54.271186440677965,108.62711864406779,270.20338983050846,904.0,0.5423728813559322,55.52542372881356,70.6,51.54545454545455,42.94117647058823,106683.79352765968
57634,train,894,60,60,1.0,78.58333333333333,56.3,113.18333333333334,248.06666666666666,850.0,0.3833333333333333,47.56666666666667,46.8125,41.333333333333336,53.78260869565217,96297.36127476714
58528,train,925,60,60,1.0,48.2,62.88333333333333,104.21666666666667,215.3,429.0,0.33333333333333337,32.13333333333333,37.54545454545455,19.36842105263158,38.63157894736842,96059.49170661
59453,train,976,60,60,1.0,69.33333333333333,61.35,90.48333333333333,221.16666666666666,517.0,0.30000000000000004,32.333333333333336,20.72222222222222,41.44,31.235294117647058,94481.56335279635
60429,train,977,60,60,1.0,79.86666666666666,61.166666666666664,94.28333333333333,235.31666666666666,735.0,0.33333333333333337,38.5,52.3125,21.125,48.3,92931.39821105514
61406,train,889,60,60,1.0,93.41666666666667,63.21666666666667,90.8,247.43333333333334,856.0,0.31666666666666665,40.71666666666667,67.77777777777777,45.0,14.681818181818182,99204.70689389567
62295,train,886,60,60,1.0,104.85,49.21666666666667,100.3,254.36666666666667,886.0,0.35,47.4,48.63157894736842,71.47619047619048,20.95,95106.47213964957
63181,train,2000,59,60,0.9833333333333333,67.76271186440678,66.08474576271186,97.83050847457628,231.67796610169492,567.0,0.3220338983050848,34.86440677966102,22.565217391304348,60.94117647058823,26.42105263157895,102506.59381209443
65181,test,893,60,60,1.0,82.08333333333333,55.6,94.15,231.83333333333334,768.0,0.2833333333333333,33.833333333333336,56.44444444444444,25.84,21.647058823529413,96290.62361462168
65181,train,923,60,60,1.0,48.95,57.28333333333333,101.9,208.13333333333333,600.0,0.23333333333333328,24.066666666666666,38.57142857142857,9.153846153846153,30.46153846153846,93601.66287458989
66104,train,2000,59,60,0.9833333333333333,80.86440677966101,67.23728813559322,104.9322033898305,253.03389830508473,1043.0,0.3728813559322034,53.20338983050848,33.8421052631579,71.6842105263158,54.0,103342.64864411652
68104,train,972,60,60,1.0,101.35,66.86666666666666,88.6,256.81666666666666,881.0,0.41666666666666663,50.96666666666667,78.84210526315789,21.066666666666666,47.84615384615385,100241.41673967667
69076,train,2000,59,60,0.9833333333333333,49.71186440677966,63.610169491525426,100.01694915254237,213.33898305084745,594.0,0.23728813559322037,34.49152542372882,53.214285714285715,37.2,18.0,95833.59843869039
71076,train,738,60,60,1.0,38.016666666666666,55.88333333333333,81.85,175.75,482.0,0.23333333333333328,14.166666666666666,18.058823529411764,15.26086956521739,9.6,77662.58595076133
71814,train,895,60,60,1.0,77.08333333333333,54.983333333333334,95.5,227.56666666666666,855.0,0.33333333333333337,42.6,51.6,41.92,36.7,94941.8157753811
72709,train,985,60,60,1.0,118.71666666666667,60.7,102.81666666666666,282.23333333333335,901.0,0.5333333333333333,64.65,46.95,75.04,70.93333333333334,105293.87874536091
73694,train,910,60,60,1.0,91.68333333333334,67.53333333333333,90.48333333333333,249.7,668.0,0.44999999999999996,38.13333333333333,49.55555555555556,39.69230769230769,22.75,100206.3019571697
74604,train,964,60,60,1.0,110.91666666666667,69.2,95.76666666666667,275.8833333333333,822.0,0.4833333333333333,61.53333333333333,66.5,32.65,85.45,100382.83792741572
75568,test,2000,59,60,0.9833333333333333,68.77966101694915,61.66101694915254,92.20338983050847,222.64406779661016,701.0,0.3389830508474576,34.03389830508475,20.647058823529413,20.647058823529413,52.24,102887.75668112808
75568,train,925,60,60,1.0,53.833333333333336,63.266666666666666,94.8,211.9,794.0,0.25,34.05,14.380952380952381,56.52,23.428571428571427,93403.85476063692
76493,train,877,60,60,1.0,63.43333333333333,63.86666666666667,90.58333333333333,217.88333333333333,743.0,0.2666666666666667,29.1,48.55555555555556,31.083333333333332,7.0,96623.77018331677
77370,train,1043,60,60,1.0,107.58333333333333,61.43333333333333,101.33333333333333,270.35,817.0,0.43333333333333335,56.18333333333333,44.5,50.72727272727273,72.7,102098.28609217578
78413,train,2000,57,60,0.95,102.89473684210526,64.78947368421052,106.3157894736842,274.0,889.0,0.5964912280701755,57.08771929824562,68.78260869565217,56.81818181818182,35.166666666666664,111930.12133587999
80413,train,958,60,60,1.0,99.4,62.78333333333333,104.85,267.03333333333336,896.0,0.4,59.78333333333333,37.111111111111114,69.96875,68.0,100963.68276251071
81371,train,937,60,60,1.0,71.33333333333333,75.46666666666667,100.91666666666667,247.71666666666667,715.0,0.3666666666666667,48.233333333333334,34.05263157894737,57.68181818181818,51.473684210526315,100138.61859662505
82308,train,1006,60,60,1.0,90.56666666666666,65.56666666666666,108.75,264.8833333333333,783.0,0.4833333333333333,52.71666666666667,68.79166666666667,53.35,27.8125,104046.4304428528
83314,train,975,60,60,1.0,109.38333333333334,62.56666666666667,103.03333333333333,274.98333333333335,893.0,0.4833333333333333,64.98333333333333,75.85,59.91304347826087,59.05882352941177,102079.1608818788
84289,train,936,60,60,1.0,83.16666666666667,65.56666666666666,110.43333333333334,259.1666666666667,693.0,0.44999999999999996,58.95,81.83333333333333,75.47619047619048,22.80952380952381,102521.69575293211
85225,train,785,60,60,1.0,37.2,58.5,82.95,178.65,402.0,0.21666666666666667,15.55,14.0,12.904761904761905,19.523809523809526,84941.40247994062
86010,test,918,60,60,1.0,66.46666666666667,52.45,99.35,218.26666666666668,870.0,0.25,35.55,21.36842105263158,42.125,42.11764705882353,95803.44782297347
86010,train,2000,58,60,0.9666666666666667,108.36206896551724,61.293103448275865,105.67241379310344,275.32758620689657,724.0,0.5344827586206897,57.224137931034484,71.5,55.09090909090909,48.15,108750.53316726767
88010,train,2000,58,60,0.9666666666666667,77.37931034482759,56.12068965517241,101.67241379310344,235.17241379310346,570.0,0.3620689655172413,33.87931034482759,25.45,36.55555555555556,39.9,110561.89387975613
90010,train,931,60,60,1.0,88.18333333333334,60.13333333333333,99.56666666666666,247.88333333333333,748.0,0.4,42.75,61.77777777777778,24.74074074074074,52.333333333333336,98819.679390115
90941,train,875,60,60,1.0,56.61666666666667,59.43333333333333,88.68333333333334,204.73333333333332,839.0,0.23333333333333328,27.95,4.538461538461538,47.476190476190474,23.884615384615383,92305.71032762101
91816,train,984,60,60,1.0,91.95,61.8,109.55,263.3,860.0,0.4,50.81666666666667,62.526315789473685,60.2962962962963,16.642857142857142,101581.5674055016
92800,train,928,60,60,1.0,85.36666666666666,55.71666666666667,103.76666666666667,244.85,864.0,0.31666666666666665,43.06666666666667,44.666666666666664,35.689655172413794,53.31578947368421,96171.1095523902
93728,train,925,60,60,1.0,64.7,58.15,106.85,229.7,868.0,0.33333333333333337,42.25,24.95,71.52,16.533333333333335,99795.24222540499
94653,train,916,60,60,1.0,64.5,60.31666666666667,94.28333333333333,219.1,591.0,0.25,33.166666666666664,48.61904761904762,27.705882352941178,22.636363636363637,95283.73207835059
95569,train,2000,59,60,0.9833333333333333,88.79661016949153,49.898305084745765,106.45762711864407,245.15254237288136,786.0,0.38983050847457623,37.813559322033896,67.63636363636364,18.72222222222222,21.36842105263158,97743.63031559203
97569,test,2000,59,60,0.9833333333333333,74.71186440677967,62.45762711864407,112.40677966101696,249.57627118644066,852.0,0.3389830508474576,49.71186440677966,45.18181818181818,76.96296296296296,17.047619047619047,103957.61280100937
97569,train,762,60,60,1.0,31.55,54.96666666666667,78.21666666666667,164.73333333333332,457.0,0.1333333333333333,11.266666666666667,9.8,1.5,19.0,79292.2846555071
98331,train,986,60,60,1.0,86.71666666666667,64.28333333333333,85.51666666666667,236.51666666666668,810.0,0.2833333333333333,35.833333333333336,44.90909090909091,19.46153846153846,36.36,97054.30057494708
99317,train,921,60,60,1.0,87.45,64.6,87.1,239.15,708.0,0.35,36.766666666666666,32.785714285714285,49.63636363636363,27.291666666666668,95714.91070734568
100238,train,854,60,60,1.0,71.93333333333334,46.93333333333333,102.41666666666667,221.28333333333333,843.0,0.25,31.366666666666667,7.333333333333333,27.36,74.57142857142857,90218.18541010824
101092,train,2000,59,60,0.9833333333333333,56.30508474576271,56.49152542372882,101.89830508474576,214.6949152542373,671.0,0.2542372881355932,30.796610169491526,32.76470588235294,38.04761904761905,21.952380952380953,101280.05464986703
103092,train,2000,58,60,0.9666666666666667,117.94827586206897,56.793103448275865,100.08620689655173,274.82758620689657,867.0,0.5,55.98275862068966,10.722222222222221,106.95,45.75,102285.89036697094
105092,train,838,60,60,1.0,55.55,59.28333333333333,88.31666666666666,203.15,599.0,0.25,24.6,31.789473684210527,33.45454545454545,7.157894736842105,89969.89921320668
105930,train,979,60,60,1.0,38.21666666666667,60.65,106.18333333333334,205.05,552.0,0.2833333333333333,31.983333333333334,41.75,13.0,48.25,100753.25419062747
106909,train,923,60,60,1.0,81.21666666666667,62.28333333333333,95.15,238.65,868.0,0.33333333333333337,38.86666666666667,50.27777777777778,44.629629629629626,14.8,99540.4745350007
107832,test,2000,58,60,0.9666666666666667,89.93103448275862,54.775862068965516,111.37931034482759,256.08620689655174,747.0,0.3793103448275862,42.60344827586207,42.5,54.42857142857143,28.11764705882353,106607.88975597925
107832,train,993,60,60,1.0,67.88333333333334,59.53333333333333,97.15,224.56666666666666,770.0,0.25,38.833333333333336,25.125,55.56,28.36842105263158,96701.44700395572
108825,train,835,60,60,1.0,78.93333333333334,52.68333333333333,102.51666666666667,234.13333333333333,738.0,0.33333333333333337,35.733333333333334,14.11111111111111,35.76190476190476,54.23809523809524,92782.80841697266
109660,train,1015,60,60,1.0,119.21666666666667,64.81666666666666,102.01666666666667,286.05,844.0,0.5333333333333333,65.58333333333333,53.214285714285715,86.20833333333333,50.95454545454545,105265.13663417166
110675,train,933,60,60,1.0,42.25,52.583333333333336,101.85,196.68333333333334,681.0,0.16666666666666663,15.483333333333333,4.411764705882353,18.0,21.80952380952381,94491.10557629538
111608,train,895,60,60,1.0,56.38333333333333,55.61666666666667,87.51666666666667,199.51666666666668,649.0,0.15000000000000002,19.016666666666666,32.0,1.85,22.736842105263158,88730.10713293057
112503,train,2000,59,60,0.9833333333333333,45.88135593220339,49.220338983050844,100.08474576271186,195.1864406779661,690.0,0.2033898305084746,27.10169491525424,37.59090909090909,24.88235294117647,17.45,91094.2986156313
114503,train,2000,59,60,0.9833333333333333,56.91525423728814,70.72881355932203,86.08474576271186,213.72881355932202,847.0,0.30508474576271183,34.69491525423729,37.85,50.10526315789474,16.9,95665.92372571275
116503,train,923,60,60,1.0,78.63333333333334,56.46666666666667,102.66666666666667,237.76666666666668,764.0,0.3666666666666667,34.71666666666667,47.0,37.44444444444444,17.0625,95733.1301699818
117426,train,933,60,60,1.0,84.8,56.81666666666667,97.26666666666667,238.88333333333333,700.0,0.30000000000000004,41.083333333333336,72.17647058823529,41.1,18.08695652173913,97488.87691514785
118359,test,984,60,60,1.0,92.03333333333333,61.9,86.26666666666667,240.2,943.0,0.25,57.75,73.82352941176471,41.88,64.61111111111111,96959.89616318315
118359,train,895,60,60,1.0,91.48333333333333,48.3,97.28333333333333,237.06666666666666,853.0,0.2833333333333333,34.4,30.5625,15.818181818181818,55.77272727272727,93656.83574452247
119254,train,903,60,60,1.0,63.833333333333336,53.666666666666664,96.26666666666667,213.76666666666668,751.0,0.25,33.8,52.705882352941174,33.4,16.5,95080.94109148068
120157,train,2000,59,60,0.9833333333333333,79.8135593220339,50.813559322033896,109.54237288135593,240.16949152542372,538.0,0.3728813559322034,35.86440677966102,17.133333333333333,38.55,45.333333333333336,101948.3616998482
122157,train,822,60,60,1.0,52.833333333333336,49.016666666666666,102.61666666666666,204.46666666666667,648.0,0.16666666666666663,24.683333333333334,38.333333333333336,17.724137931034484,26.68421052631579,87526.90265318037
122979,train,847,60,60,1.0,51.11666666666667,52.25,108.21666666666667,211.58333333333334,558.0,0.21666666666666667,30.7,46.90909090909091,19.766666666666666,38.578947368421055,91133.73302107648
123826,train,944,60,60,1.0,101.65,55.516666666666666,99.88333333333334,257.05,929.0,0.41666666666666663,49.35,36.333333333333336,70.4090909090909,38.1764705882353,99581.80430293847
124770,train,833,60,60,1.0,63.06666666666667,60.46666666666667,93.41666666666667,216.95,515.0,0.35,30.833333333333332,37.0,15.304347826086957,43.45,90282.80577963853
125603,train,883,60,60,1.0,63.1,55.416666666666664,95.58333333333333,214.1,610.0,0.21666666666666667,29.833333333333332,12.846153846153847,29.19047619047619,38.84615384615385,92019.67455524461
126486,train,820,60,60,1.0,41.56666666666667,55.36666666666667,81.83333333333333,178.76666666666668,422.0,0.15000000000000002,11.633333333333333,12.666666666666666,9.428571428571429,13.0,85784.98348553976
127306,train,872,60,60,1.0,43.63333333333333,51.0,85.83333333333333,180.46666666666667,599.0,0.18333333333333335,13.2,9.285714285714286,8.0,23.0,86832.14876708543
128178,train,907,60,60,1.0,63.016666666666666,58.45,96.63333333333334,218.1,859.0,0.21666666666666667,34.06666666666667,59.0,24.736842105263158,26.5,97670.64782144029
129085,test,890,60,60,1.0,85.35,67.26666666666667,77.23333333333333,229.85,814.0,0.23333333333333328,34.1,3.3636363636363638,64.66666666666667,3.6315789473684212,93485.4574763586
129085,train,948,60,60,1.0,69.75,61.75,98.43333333333334,229.93333333333334,784.0,0.2833333333333333,30.75,53.375,23.357142857142858,21.0625,95620.28712478817
130033,train,940,60,60,1.0,74.6,59.75,100.01666666666667,234.36666666666667,870.0,0.30000000000000004,36.53333333333333,21.73913043478261,79.6470588235294,16.9,96890.18023714218
130973,train,2000,59,60,0.9833333333333333,95.91525423728814,53.57627118644068,104.7457627118644,254.23728813559322,880.0,0.38983050847457623,49.101694915254235,30.1,42.625,70.1304347826087,97748.01728300744
132973,train,930,60,60,1.0,75.05,57.4,99.76666666666667,232.21666666666667,771.0,0.2666666666666667,42.65,32.73913043478261,68.35,25.823529411764707,95614.19056330872
133903,train,891,60,60,1.0,106.51666666666667,64.38333333333334,109.81666666666666,280.71666666666664,859.0,0.55,68.5,110.15,43.77272727272727,52.44444444444444,99264.65438652987
134794,train,961,60,60,1.0,105.98333333333333,63.5,91.2,260.68333333333334,686.0,0.3666666666666667,39.36666666666667,83.14285714285714,33.25,18.181818181818183,99573.19311962312
135755,train,983,60,60,1.0,99.11666666666666,53.266666666666666,109.1,261.48333333333335,854.0,0.44999999999999996,46.85,27.61111111111111,65.74074074074075,35.93333333333333,102716.25612625384
136738,train,863,60,60,1.0,65.88333333333334,55.983333333333334,90.08333333333333,211.95,627.0,0.23333333333333328,29.316666666666666,13.6,31.666666666666668,37.857142857142854,89705.22535624914
137601,train,955,60,60,1.0,93.73333333333333,61.45,104.01666666666667,259.2,932.0,0.41666666666666663,51.5,27.153846153846153,46.0,76.26315789473684,100718.17541868334
138556,train,1007,60,60,1.0,132.23333333333332,62.75,101.75,296.73333333333335,891.0,0.5833333333333333,66.01666666666667,76.06666666666666,47.625,79.85714285714286,104741.47100765204
139563,test,873,60,60,1.0,37.483333333333334,62.11666666666667,87.26666666666667,186.86666666666667,407.0,0.21666666666666667,15.1,9.75,14.222222222222221,19.285714285714285,87090.36741736245
139563,train,2000,59,60,0.9833333333333333,102.40677966101696,61.932203389830505,97.72881355932203,262.06779661016947,592.0,0.4576271186440678,48.220338983050844,62.470588235294116,63.35,23.454545454545453,101565.3937521516
141563,train,914,60,60,1.0,65.85,62.266666666666666,101.5,229.61666666666667,600.0,0.31666666666666665,29.083333333333332,22.5,14.608695652173912,52.8421052631579,90396.89507166923
142477,train,1006,60,60,1.0,56.583333333333336,62.03333333333333,81.38333333333334,200.0,720.0,0.23333333333333328,30.916666666666668,17.3125,33.21739130434783,38.76190476190476,90206.62155306585
143483,train,909,60,60,1.0,91.48333333333333,56.13333333333333,106.93333333333334,254.55,849.0,0.3833333333333333,48.266666666666666,86.5,34.88235294117647,24.91304347826087,96538.99906411507
144392,train,810,60,60,1.0,48.75,55.06666666666667,83.43333333333334,187.25,457.0,0.18333333333333335,15.833333333333334,26.142857142857142,23.391304347826086,2.0,87043.50912353197
145202,train,2000,58,60,0.9666666666666667,88.55172413793103,73.06896551724138,96.82758620689656,258.44827586206895,659.0,0.5,43.86206896551724,50.666666666666664,54.19047619047619,29.363636363636363,110151.49546561882
147202,train,972,60,60,1.0,86.91666666666667,72.23333333333333,80.61666666666666,239.76666666666668,631.0,0.3666666666666667,36.45,44.18181818181818,46.333333333333336,23.56,98589.42059155916
148174,train,888,60,60,1.0,54.2,59.1,89.7,203.0,548.0,0.23333333333333328,23.683333333333334,19.941176470588236,36.333333333333336,11.052631578947368,89706.27765441319
149062,train,905,60,60,1.0,37.266666666666666,60.25,94.25,191.76666666666668,403.0,0.2666666666666667,13.916666666666666,19.1,14.095238095238095,8.263157894736842,92794.58301374245
149967,test,903,60,60,1.0,54.81666666666667,55.583333333333336,97.1,207.5,651.0,0.16666666666666663,25.25,27.375,29.96153846153846,16.555555555555557,92470.33705765648
149967,train,865,60,60,1.0,74.65,54.766666666666666,93.76666666666667,223.18333333333334,826.0,0.2666666666666667,33.93333333333333,11.0,24.904761904761905,58.130434782608695,95312.2181954176
150832,train,848,60,60,1.0,41.13333333333333,57.25,86.68333333333334,185.06666666666666,429.0,0.19999999999999996,14.833333333333334,26.1875,6.294117647058823,13.481481481481481,85896.55170938517
