source,episode,t_env,mode,ep_length,on_time_rate,avg_delay,order_generate_rate,total_completed,total_energy_consumed,avg_generation_time
backend_wx,39,62000,train,2000,0.6666666666666666,41.46666666666667,66.66666666666667,15,22082.426528323333,6.928571428571429
backend_wx,40,64000,train,2000,0.6923076923076923,31.307692307692307,66.66666666666667,13,20059.19635022456,6.910714285714286
backend_wx,41,66000,train,2000,0.6875,33.0,66.66666666666667,16,22200.06527762126,6.892857142857143
backend_wx,42,68000,train,2000,0.5714285714285714,28.357142857142858,66.66666666666667,14,20366.05420950322,6.875
backend_wx,43,70000,train,2000,0.5333333333333333,44.666666666666664,66.66666666666667,15,21792.07497761398,6.857142857142857
backend_wx,44,72000,test,2000,0.7857142857142857,26.857142857142858,66.66666666666667,14,20494.624448829753,6.839285714285714
backend_wx,45,72000,train,2000,0.6111111111111112,41.94444444444444,66.66666666666667,18,25917.082165040265,7.107142857142857
backend_wx,46,74000,train,2000,0.6923076923076923,31.23076923076923,66.66666666666667,13,19391.25400287777,6.785714285714286
backend_wx,47,76000,train,2000,0.2857142857142857,48.214285714285715,66.66666666666667,14,22568.466578737316,7.142857142857143
backend_wx,48,78000,train,2000,0.3333333333333333,77.75,66.66666666666667,12,22868.069220066787,7.125
backend_wx,49,80000,train,2000,0.5625,33.875,66.66666666666667,16,24243.320627241545,7.446428571428571
backend_wx,50,82000,test,2000,0.42857142857142855,48.214285714285715,66.66666666666667,14,23415.50465719333,7.767857142857143
backend_wx,51,82000,train,2000,0.4,37.6,66.66666666666667,15,23485.44849436379,7.75
backend_wx,52,84000,train,2000,0.25,74.58333333333333,66.66666666666667,12,25634.554359865706,7.732142857142857
backend_wx,53,86000,train,2000,0.7647058823529411,16.58823529411765,66.66666666666667,17,22895.653008055044,7.714285714285714
backend_wx,54,88000,train,2000,0.5833333333333334,49.0,66.66666666666667,12,20666.160125376697,7.017857142857143
backend_wx,55,90000,train,2000,0.6666666666666666,11.0,66.66666666666667,15,21703.69374701508,7.678571428571429
backend_wx,56,92000,test,2000,0.5,57.92857142857143,66.66666666666667,14,25964.94217547031,7.660714285714286
