时间步,模式,总步数,完成任务数,生成任务数,完成率,从生成到分配等待时间,从分配到实际装载上机等待时间,从上机到送达平均时间,从生成到完成总时间平均,从生成到完成总时间最大,超时率,平均时延,优先级1平均时延,优先级2平均时延,优先级3平均时延,总能量消耗
38354,train,974,60,60,1.0,81.58333333333333,72.41666666666667,93.58333333333333,247.58333333333334,760.0,0.41666666666666663,42.38333333333333,46.81818181818182,52.94117647058823,29.19047619047619,101476.93168887249
39328,train,858,60,60,1.0,73.18333333333334,43.95,93.9,211.03333333333333,858.0,0.21666666666666667,29.35,62.111111111111114,6.571428571428571,24.047619047619047,91941.11620930051
40186,train,2000,59,60,0.9833333333333333,110.40677966101696,61.3728813559322,99.03389830508475,270.8135593220339,778.0,0.5084745762711864,50.69491525423729,63.72727272727273,46.90909090909091,37.13333333333333,103849.55008548175
42186,test,985,60,60,1.0,90.2,72.28333333333333,93.93333333333334,256.4166666666667,970.0,0.41666666666666663,51.766666666666666,85.04347826086956,46.5,8.466666666666667,102967.26698026956
42186,train,946,60,60,1.0,67.45,64.6,93.46666666666667,225.51666666666668,731.0,0.35,37.666666666666664,63.27272727272727,14.571428571428571,33.05882352941177,100358.38171664458
43132,train,870,60,60,1.0,78.08333333333333,54.31666666666667,105.78333333333333,238.18333333333334,710.0,0.3666666666666667,44.03333333333333,18.2,69.43478260869566,49.166666666666664,96786.21679877615
44002,train,2000,59,60,0.9833333333333333,73.72881355932203,67.23728813559322,103.03389830508475,244.0,780.0,0.4067796610169492,45.0,32.6,82.5,22.1875,104709.51713724037
46002,train,893,60,60,1.0,81.13333333333334,59.166666666666664,80.36666666666666,220.66666666666666,846.0,0.30000000000000004,30.333333333333332,49.142857142857146,33.0,3.6470588235294117,94265.1027218295
46895,train,933,60,60,1.0,66.06666666666666,63.0,96.7,225.76666666666668,668.0,0.2833333333333333,37.85,37.22222222222222,23.3,51.59090909090909,96755.24117487426
47828,train,962,60,60,1.0,93.86666666666666,58.36666666666667,106.18333333333334,258.4166666666667,814.0,0.35,50.11666666666667,93.45454545454545,27.571428571428573,21.88235294117647,100527.64433133008
48790,train,2000,59,60,0.9833333333333333,83.37288135593221,70.28813559322033,87.72881355932203,241.38983050847457,588.0,0.3728813559322034,37.67796610169491,40.588235294117645,43.57692307692308,25.0,101653.65271432507
50790,train,896,60,60,1.0,57.916666666666664,52.8,99.28333333333333,210.0,468.0,0.25,21.966666666666665,14.666666666666666,28.681818181818183,19.653846153846153,96935.12406049634
51686,train,2000,56,60,0.9333333333333333,97.23214285714286,55.517857142857146,119.58928571428571,272.3392857142857,467.0,0.6071428571428572,46.589285714285715,42.8,57.42857142857143,38.05,112673.04133890395
53686,test,2000,59,60,0.9833333333333333,80.28813559322033,58.76271186440678,101.8135593220339,240.864406779661,815.0,0.3728813559322034,36.79661016949152,66.33333333333333,30.35,9.5,100613.65125502308
53686,train,952,60,60,1.0,98.38333333333334,60.28333333333333,105.46666666666667,264.1333333333333,731.0,0.5,48.53333333333333,60.833333333333336,46.15,33.0625,100297.48420450535
54638,train,2000,59,60,0.9833333333333333,107.28813559322033,54.28813559322034,108.62711864406779,270.20338983050846,904.0,0.5423728813559322,55.52542372881356,70.6,51.54545454545455,42.94117647058823,106684.99352765967
56638,train,912,60,60,1.0,62.95,57.06666666666667,106.33333333333333,226.35,888.0,0.23333333333333328,40.36666666666667,49.9,15.736842105263158,53.57142857142857,92513.80291709864
57550,train,974,60,60,1.0,61.63333333333333,57.666666666666664,89.1,208.4,776.0,0.21666666666666667,33.8,49.285714285714285,30.166666666666668,21.428571428571427,96240.73784478282
58524,train,900,60,60,1.0,63.18333333333333,61.483333333333334,83.3,207.96666666666667,807.0,0.16666666666666663,29.016666666666666,42.81818181818182,2.45,41.666666666666664,92172.2888981818
59424,train,2000,58,60,0.9666666666666667,92.29310344827586,63.62068965517241,97.36206896551724,253.27586206896552,894.0,0.3275862068965517,43.44827586206897,40.95,57.21052631578947,32.31578947368421,99150.2735384099
61424,train,969,60,60,1.0,80.5,68.13333333333334,90.76666666666667,239.4,969.0,0.30000000000000004,39.53333333333333,40.3,74.77777777777777,10.0,96039.7306052138
62393,train,974,60,60,1.0,112.0,54.7,88.01666666666667,254.71666666666667,673.0,0.3666666666666667,45.9,36.8235294117647,46.72727272727273,52.38095238095238,94950.38329330279
63367,train,917,60,60,1.0,60.1,58.28333333333333,102.81666666666666,221.2,709.0,0.21666666666666667,32.11666666666667,22.53846153846154,65.6470588235294,13.235294117647058,95481.42671860462
64284,test,810,60,60,1.0,60.38333333333333,55.28333333333333,93.36666666666666,209.03333333333333,705.0,0.2666666666666667,30.65,44.125,32.2962962962963,15.352941176470589,89278.09539776198
64284,train,2000,59,60,0.9833333333333333,57.57627118644068,79.35593220338983,96.33898305084746,233.27118644067798,740.0,0.4067796610169492,36.271186440677965,42.13636363636363,37.6,27.11764705882353,102014.83787056894
66284,train,968,60,60,1.0,110.36666666666666,64.38333333333334,101.01666666666667,275.76666666666665,763.0,0.41666666666666663,59.266666666666666,21.3,89.72727272727273,64.22222222222223,100825.71291643975
67252,train,968,60,60,1.0,93.66666666666667,60.266666666666666,96.4,250.33333333333334,809.0,0.31666666666666665,46.45,82.94444444444444,20.85,39.86363636363637,96215.40501540263
68220,train,896,60,60,1.0,68.73333333333333,54.36666666666667,94.46666666666667,217.56666666666666,693.0,0.25,31.85,21.941176470588236,54.92857142857143,0.0,93049.34422831725
69116,train,875,60,60,1.0,62.233333333333334,61.25,93.61666666666666,217.1,659.0,0.33333333333333337,29.083333333333332,17.58823529411765,30.0,37.8,93204.45762943497
69991,train,860,60,60,1.0,73.68333333333334,62.416666666666664,92.01666666666667,228.11666666666667,807.0,0.31666666666666665,43.13333333333333,68.71428571428571,54.38461538461539,10.6,96538.18484757942
70851,train,2000,57,60,0.95,103.08771929824562,75.64912280701755,92.82456140350877,271.56140350877195,622.0,0.49122807017543857,53.89473684210526,66.55,64.0,11.75,111991.32833571293
72851,train,2000,58,60,0.9666666666666667,108.70689655172414,64.01724137931035,100.89655172413794,273.62068965517244,734.0,0.48275862068965514,66.43103448275862,48.375,83.58333333333333,59.611111111111114,108967.94576049344
74851,test,937,60,60,1.0,106.75,72.06666666666666,100.06666666666666,278.8833333333333,857.0,0.5166666666666666,63.21666666666667,68.04545454545455,49.89473684210526,70.94736842105263,102662.88338561852
74851,train,964,60,60,1.0,73.7,56.516666666666666,101.11666666666666,231.33333333333334,779.0,0.2666666666666667,43.6,46.6,36.52173913043478,48.95454545454545,95220.63445575087
75815,train,2000,59,60,0.9833333333333333,93.2542372881356,57.23728813559322,109.01694915254237,259.50847457627117,772.0,0.5254237288135593,57.57627118644068,77.63157894736842,38.48,64.0,104655.79854732935
77815,train,927,60,60,1.0,60.833333333333336,64.25,89.6,214.68333333333334,927.0,0.23333333333333328,28.383333333333333,58.2,21.434782608695652,2.7058823529411766,95303.35904933352
78742,train,927,60,60,1.0,99.51666666666667,54.266666666666666,110.33333333333333,264.1166666666667,764.0,0.4833333333333333,51.333333333333336,30.38095238095238,69.68181818181819,53.470588235294116,98646.48143065548
79669,train,2000,58,60,0.9666666666666667,112.87931034482759,67.79310344827586,107.87931034482759,288.55172413793105,915.0,0.6379310344827587,69.79310344827586,82.38461538461539,73.94444444444444,41.07142857142857,110366.79998076374
81669,train,2000,59,60,0.9833333333333333,101.38983050847457,60.983050847457626,111.45762711864407,273.8305084745763,896.0,0.47457627118644063,63.59322033898305,71.94117647058823,58.38709677419355,65.36363636363636,108347.8007595374
83669,train,921,60,60,1.0,64.15,72.43333333333334,107.83333333333333,244.41666666666666,666.0,0.31666666666666665,44.333333333333336,12.470588235294118,39.04347826086956,77.5,98622.23365584544
84590,train,911,60,60,1.0,87.73333333333333,59.56666666666667,109.3,256.6,775.0,0.3666666666666667,53.05,85.0909090909091,16.238095238095237,57.05882352941177,97458.7841037347
85501,test,917,60,60,1.0,80.4,58.4,93.81666666666666,232.61666666666667,713.0,0.2666666666666667,38.53333333333333,29.5,33.77272727272727,54.388888888888886,95835.95514939929
85501,train,885,60,60,1.0,53.63333333333333,65.13333333333334,89.01666666666667,207.78333333333333,563.0,0.25,26.066666666666666,8.647058823529411,25.88,42.77777777777778,90482.83271242982
86386,train,819,60,60,1.0,37.68333333333333,58.8,87.45,183.93333333333334,427.0,0.18333333333333335,10.916666666666666,1.7142857142857142,7.913043478260869,19.52173913043478,84782.0144042776
87205,train,972,60,60,1.0,81.9,61.333333333333336,92.46666666666667,235.7,656.0,0.31666666666666665,38.88333333333333,34.2,40.56521739130435,42.11764705882353,97676.0842139822
88177,train,2000,59,60,0.9833333333333333,102.37288135593221,66.66101694915254,99.57627118644068,268.6101694915254,858.0,0.423728813559322,60.79661016949152,36.93333333333333,83.27272727272727,54.59090909090909,107524.3723007038
90177,train,2000,59,60,0.9833333333333333,92.71186440677967,61.05084745762712,92.37288135593221,246.135593220339,636.0,0.38983050847457623,46.813559322033896,30.434782608695652,66.05555555555556,48.5,100006.49738185048
92177,train,937,60,60,1.0,87.8,59.3,103.85,250.95,818.0,0.4,53.38333333333333,56.526315789473685,47.48,58.875,99101.22319868609
93114,train,865,60,60,1.0,62.36666666666667,53.25,91.83333333333333,207.45,730.0,0.25,25.466666666666665,15.866666666666667,76.33333333333333,4.833333333333333,91055.31005932101
93979,train,951,60,60,1.0,85.9,60.85,111.08333333333333,257.8333333333333,817.0,0.44999999999999996,48.266666666666666,20.91304347826087,60.04,76.16666666666667,99056.89180737919
94930,train,975,60,60,1.0,106.63333333333334,57.06666666666667,104.4,268.1,963.0,0.43333333333333335,50.266666666666666,21.333333333333332,40.827586206896555,94.5,104076.0671643155
95905,test,1016,60,60,1.0,64.63333333333334,49.06666666666667,110.21666666666667,223.91666666666666,803.0,0.30000000000000004,45.733333333333334,39.473684210526315,62.535714285714285,18.692307692307693,100222.09604754331
95905,train,925,60,60,1.0,71.43333333333334,70.33333333333333,100.68333333333334,242.45,787.0,0.35,42.36666666666667,55.375,38.666666666666664,36.4,100224.70415266107
96830,train,908,60,60,1.0,65.2,63.85,102.7,231.75,656.0,0.33333333333333337,37.75,73.75,6.157894736842105,32.04761904761905,97507.93979344412
97738,train,920,60,60,1.0,95.76666666666667,57.8,100.61666666666666,254.18333333333334,703.0,0.44999999999999996,47.06666666666667,46.92857142857143,57.4,34.857142857142854,100175.69907508536
98658,train,891,60,60,1.0,44.95,57.81666666666667,96.58333333333333,199.35,595.0,0.19999999999999996,28.0,44.0,3.2,36.8,91282.17812436429
99549,train,992,60,60,1.0,100.36666666666666,58.93333333333333,93.08333333333333,252.38333333333333,919.0,0.23333333333333328,48.56666666666667,75.27777777777777,9.647058823529411,55.8,100707.2684644149
100541,train,853,60,60,1.0,81.05,51.11666666666667,93.4,225.56666666666666,814.0,0.2666666666666667,41.78333333333333,31.0,81.4,17.115384615384617,90814.70044452738
101394,train,2000,59,60,0.9833333333333333,55.96610169491525,47.6271186440678,115.15254237288136,218.74576271186442,720.0,0.288135593220339,30.338983050847457,36.8235294117647,24.583333333333332,31.88888888888889,101607.77626714818
103394,train,929,60,60,1.0,60.35,57.96666666666667,90.35,208.66666666666666,917.0,0.16666666666666663,28.133333333333333,34.09090909090909,33.8,14.555555555555555,92678.6621386173
104323,train,2000,58,60,0.9666666666666667,107.20689655172414,58.53448275862069,106.75862068965517,272.5,875.0,0.5,54.36206896551724,32.294117647058826,75.6086956521739,48.05555555555556,104196.59562253479
106323,test,862,60,60,1.0,60.43333333333333,57.15,88.68333333333334,206.26666666666668,612.0,0.23333333333333328,24.583333333333332,16.27777777777778,32.13636363636363,23.75,94185.98648088463
106323,train,930,60,60,1.0,35.166666666666664,59.65,81.03333333333333,175.85,440.0,0.19999999999999996,14.0,23.416666666666668,9.409090909090908,5.071428571428571,91366.57906541335
107253,train,932,60,60,1.0,67.28333333333333,53.65,109.05,229.98333333333332,729.0,0.31666666666666665,41.6,35.666666666666664,33.888888888888886,62.6,99835.48281558747
108185,train,1012,60,60,1.0,129.01666666666668,52.733333333333334,116.26666666666667,298.01666666666665,973.0,0.5166666666666666,80.15,70.26315789473684,106.54545454545455,59.473684210526315,105060.82948493259
109197,train,938,60,60,1.0,74.6,55.2,100.15,229.95,703.0,0.30000000000000004,41.3,43.88235294117647,45.625,33.526315789473685,97902.1017269962
110135,train,984,60,60,1.0,72.2,55.96666666666667,107.65,235.81666666666666,819.0,0.2833333333333333,40.5,18.76923076923077,68.3157894736842,31.714285714285715,97672.10788091169
111119,train,2000,59,60,0.9833333333333333,120.57627118644068,59.49152542372882,96.84745762711864,276.91525423728814,848.0,0.47457627118644063,63.03389830508475,50.54545454545455,92.44444444444444,31.761904761904763,103091.8745156191
113119,train,961,60,60,1.0,67.0,61.1,96.15,224.25,657.0,0.2666666666666667,34.31666666666667,25.166666666666668,17.736842105263158,55.17391304347826,99851.75487195411
114080,train,886,60,60,1.0,53.38333333333333,57.333333333333336,88.61666666666666,199.33333333333334,725.0,0.15000000000000002,18.066666666666666,27.428571428571427,0.0,26.736842105263158,89605.53065643518
114966,train,2000,59,60,0.9833333333333333,47.220338983050844,45.67796610169491,102.64406779661017,195.54237288135593,690.0,0.1694915254237288,28.28813559322034,35.95652173913044,37.0625,12.45,92165.24764903457
116966,test,910,60,60,1.0,83.58333333333333,61.733333333333334,97.0,242.31666666666666,874.0,0.33333333333333337,42.06666666666667,73.11764705882354,14.5,43.08695652173913,96187.82022049664
116966,train,917,60,60,1.0,98.81666666666666,61.81666666666667,101.8,262.43333333333334,841.0,0.43333333333333335,51.46666666666667,11.105263157894736,63.42307692307692,81.86666666666666,99444.36145237529
117883,train,959,60,60,1.0,84.68333333333334,47.93333333333333,104.65,237.26666666666668,959.0,0.2666666666666667,41.833333333333336,46.68421052631579,63.90909090909091,11.421052631578947,96445.20279885744
118842,train,2000,59,60,0.9833333333333333,80.03389830508475,55.03389830508475,100.47457627118644,235.54237288135593,822.0,0.288135593220339,45.45762711864407,74.21428571428571,32.08695652173913,41.13636363636363,100240.89762067399
120842,train,895,60,60,1.0,95.38333333333334,42.25,102.96666666666667,240.6,757.0,0.35,36.8,61.86666666666667,14.23076923076923,47.89473684210526,92336.98342750865
121737,train,972,60,60,1.0,59.96666666666667,63.7,94.75,218.41666666666666,777.0,0.21666666666666667,35.71666666666667,80.0,24.28,13.473684210526315,96113.00334525912
122709,train,867,60,60,1.0,73.68333333333334,60.266666666666666,90.13333333333334,224.08333333333334,811.0,0.2666666666666667,36.85,12.333333333333334,35.578947368421055,51.92307692307692,93985.40032522814
123576,train,869,60,60,1.0,62.78333333333333,52.833333333333336,93.05,208.66666666666666,856.0,0.16666666666666663,32.416666666666664,29.333333333333332,31.956521739130434,35.89473684210526,89759.07768495078
124445,train,868,60,60,1.0,64.33333333333333,54.81666666666667,109.23333333333333,228.38333333333333,839.0,0.2666666666666667,40.86666666666667,35.705882352941174,45.0,40.90909090909091,94979.94847435785
125313,train,947,60,60,1.0,91.88333333333334,56.06666666666667,103.28333333333333,251.23333333333332,880.0,0.3833333333333333,43.233333333333334,34.904761904761905,69.61904761904762,22.166666666666668,98027.10459776617
126260,train,925,60,60,1.0,55.46666666666667,55.766666666666666,94.18333333333334,205.41666666666666,475.0,0.25,20.25,20.36842105263158,11.285714285714286,29.55,88771.2715533714
127185,test,878,60,60,1.0,66.53333333333333,50.06666666666667,97.03333333333333,213.63333333333333,681.0,0.25,28.75,2.1538461538461537,59.08695652173913,14.083333333333334,89940.82754827192
127185,train,942,60,60,1.0,40.63333333333333,50.71666666666667,102.46666666666667,193.81666666666666,511.0,0.25,23.883333333333333,20.833333333333332,13.5,40.77777777777778,96572.86997630911
128127,train,895,60,60,1.0,50.2,53.96666666666667,80.51666666666667,184.68333333333334,553.0,0.16666666666666663,20.216666666666665,8.789473684210526,36.529411764705884,17.708333333333332,85426.04587013343
129022,train,971,60,60,1.0,60.8,59.166666666666664,89.66666666666667,209.63333333333333,874.0,0.15000000000000002,32.6,11.307692307692308,45.22727272727273,32.56,94333.16396624071
129993,train,889,60,60,1.0,86.26666666666667,66.78333333333333,77.28333333333333,230.33333333333334,812.0,0.31666666666666665,35.81666666666667,9.416666666666666,62.51724137931034,11.736842105263158,94370.00901063615
130882,train,947,60,60,1.0,82.81666666666666,64.45,85.53333333333333,232.8,631.0,0.2666666666666667,31.216666666666665,32.526315789473685,21.136363636363637,41.578947368421055,94715.13966681284
131829,train,917,60,60,1.0,72.36666666666666,66.01666666666667,91.4,229.78333333333333,787.0,0.2833333333333333,35.28333333333333,45.388888888888886,26.75,36.55555555555556,93665.63689999202
132746,train,945,60,60,1.0,97.83333333333333,59.5,98.05,255.38333333333333,897.0,0.35,52.733333333333334,27.333333333333332,48.3125,79.0,97208.54020989896
133691,train,879,60,60,1.0,67.16666666666667,55.31666666666667,101.36666666666666,223.85,782.0,0.2833333333333333,39.233333333333334,41.8,37.285714285714285,38.68421052631579,91138.0665873817
134570,train,977,60,60,1.0,113.05,67.88333333333334,115.5,296.43333333333334,823.0,0.5833333333333333,83.36666666666666,119.38095238095238,65.21739130434783,62.1875,103410.09518271797
135547,train,921,60,60,1.0,100.21666666666667,53.81666666666667,94.83333333333333,248.86666666666667,804.0,0.3666666666666667,36.18333333333333,18.066666666666666,50.84,31.45,96925.08030325989
136468,train,919,60,60,1.0,96.83333333333333,56.46666666666667,102.61666666666666,255.91666666666666,919.0,0.43333333333333335,47.61666666666667,55.88235294117647,39.86363636363637,49.04761904761905,98228.98179540032
137387,test,957,60,60,1.0,74.61666666666666,60.333333333333336,93.38333333333334,228.33333333333334,639.0,0.2833333333333333,37.233333333333334,50.0,43.25,24.833333333333332,95243.3954445724
137387,train,1016,60,60,1.0,97.73333333333333,62.55,100.91666666666667,261.2,1016.0,0.35,66.53333333333333,27.76923076923077,66.16,89.86363636363636,106885.41108833572
138403,train,989,60,60,1.0,131.63333333333333,73.85,91.78333333333333,297.26666666666665,872.0,0.4833333333333333,73.86666666666666,104.83333333333333,78.85185185185185,49.76190476190476,105451.77953868853
139392,train,878,60,60,1.0,38.65,61.2,94.45,194.3,492.0,0.23333333333333328,19.25,28.6,12.2,18.533333333333335,89169.41851887011
140270,train,925,60,60,1.0,82.08333333333333,63.4,102.4,247.88333333333333,925.0,0.3666666666666667,51.8,80.23809523809524,30.210526315789473,42.45,98155.804031948
141195,train,928,60,60,1.0,78.33333333333333,64.31666666666666,99.48333333333333,242.13333333333333,585.0,0.31666666666666665,36.21666666666667,29.65,33.76190476190476,45.8421052631579,93282.59776125965
142123,train,1003,60,60,1.0,62.916666666666664,69.31666666666666,89.73333333333333,221.96666666666667,1003.0,0.2833333333333333,33.8,27.933333333333334,47.59090909090909,24.434782608695652,95860.29993459777
143126,train,979,60,60,1.0,111.0,59.86666666666667,106.96666666666667,277.8333333333333,901.0,0.4666666666666667,68.93333333333334,98.5,47.5625,50.55,102472.47542652173
144105,train,927,60,60,1.0,67.28333333333333,62.083333333333336,100.21666666666667,229.58333333333334,812.0,0.30000000000000004,44.016666666666666,81.33333333333333,34.958333333333336,18.77777777777778,96850.04155140488
145032,train,1019,60,60,1.0,80.88333333333334,74.91666666666667,91.41666666666667,247.21666666666667,901.0,0.33333333333333337,36.53333333333333,50.5,21.681818181818183,41.22727272727273,101971.53193700302
146051,train,1009,60,60,1.0,84.98333333333333,66.75,88.18333333333334,239.91666666666666,753.0,0.33333333333333337,48.516666666666666,44.84615384615385,68.5,37.758620689655174,101330.24725883595
147060,train,859,60,60,1.0,56.71666666666667,58.333333333333336,86.38333333333334,201.43333333333334,844.0,0.16666666666666663,33.45,36.8235294117647,29.91304347826087,34.65,88386.70507500836
147919,test,974,60,60,1.0,67.21666666666667,54.81666666666667,97.08333333333333,219.11666666666667,793.0,0.30000000000000004,30.066666666666666,41.6875,26.916666666666668,24.55,96713.88610975126
147919,train,929,60,60,1.0,63.6,56.916666666666664,92.78333333333333,213.3,833.0,0.18333333333333335,30.566666666666666,25.2,41.48,20.95,95619.75365488359
