source,interval_scale,episodes,completion_rate,on_time_rate,avg_delay,avg_wait_time_to_load,avg_delivery_time,avg_gen_to_done,avg_generation_time,total_energy_consumed,total_generated_mean
frontend_environment_test,4.0,3,0.9333333333333332,0.9880952380952381,0.7440476190476191,0.1369047619047619,137.9107142857143,138.04761904761904,29.824858757062145,85742.1801707432,60.0
frontend_environment_test,3.5,3,0.9277777777777777,0.9758658008658009,0.9225108225108225,0.0,140.01093073593074,140.01093073593074,27.875706214689263,85901.84496433439,60.0
frontend_environment_test,3.0,3,0.9611111111111111,0.9885057471264368,0.5114942528735632,0.1264367816091954,144.47912885662433,144.60556563823351,22.745762711864405,88361.09292212105,60.0
frontend_environment_test,2.5,3,0.9833333333333334,0.9888888888888889,0.37777777777777777,1.8725793882719657,150.3675465939347,152.24012598220662,18.497175141242938,90538.98735149055,60.0
frontend_environment_test,2.0,3,1.0,0.9666666666666667,0.6944444444444443,8.438888888888888,143.85,152.2888888888889,15.005649717514125,85574.81929137687,60.0
frontend_environment_test,1.5,3,1.0,0.9111111111111111,5.05,50.00555555555556,138.75,188.75555555555556,11.926553672316382,82510.22947972777,60.0
frontend_environment_test,1.0,3,1.0,0.688888888888889,29.88888888888889,143.0277777777778,132.63333333333333,275.6611111111111,7.446327683615819,78852.58372082403,60.0
frontend_environment_test,1.0,3,1.0,0.8500000000000001,12.327777777777778,135.01666666666668,124.77777777777777,259.7944444444444,7.265536723163842,74200.1482777651,60.0
