source,episode,t_env,mode,episode_step,completion_rate,on_time_rate,avg_delay,avg_wait_time_to_load,avg_delivery_time,avg_generation_to_completion_time,avg_generation_time,total_completed,total_generated,avg_steps_per_order,total_energy_consumed,max_delivery_time
backend_wx,1,0,train,1068,1.0,0.45714285714285713,33.01428571428571,12.242857142857142,146.25714285714287,158.5,11.173913043478262,70,70,146.25714285714287,116445.66901525143,310.0
backend_wx,2,1068,test,2000,0.9285714285714286,0.4153846153846154,52.43076923076923,20.276923076923076,165.92307692307693,186.2,10.927536231884059,65,70,165.92307692307693,123332.45209610499,350.0
backend_wx,3,1068,train,2000,0.9857142857142858,0.6956521739130435,12.217391304347826,5.217391304347826,120.53623188405797,125.7536231884058,10.521739130434783,69,70,120.53623188405797,95799.22841579597,285.0
backend_wx,4,3068,train,2000,0.9714285714285714,0.4852941176470588,40.35294117647059,22.5,141.2941176470588,163.7941176470588,10.507246376811594,68,70,141.2941176470588,109058.88138523663,373.0
backend_wx,5,5068,train,2000,0.9714285714285714,0.3235294117647059,45.98529411764706,27.897058823529413,152.33823529411765,180.23529411764707,10.884057971014492,68,70,152.33823529411765,122617.7703932006,318.0
backend_wx,6,7068,train,2000,0.9714285714285714,0.39705882352941174,30.66176470588235,17.058823529411764,148.76470588235293,165.8235294117647,10.869565217391305,68,70,148.76470588235293,125108.76194790273,300.0
backend_wx,7,9068,train,2000,0.9571428571428572,0.3582089552238806,50.04477611940298,33.35820895522388,153.80597014925374,187.16417910447763,10.855072463768115,67,70,153.80597014925374,117993.87681460992,303.0
backend_wx,8,11068,test,2000,0.9285714285714286,0.4307692307692308,41.0,19.246153846153845,154.84615384615384,174.09230769230768,10.840579710144928,65,70,154.84615384615384,114455.03128193214,379.0
backend_wx,9,11068,train,906,1.0,0.4857142857142857,28.714285714285715,15.528571428571428,139.94285714285715,155.47142857142856,10.91304347826087,70,70,139.94285714285715,112146.35630370925,261.0
backend_wx,10,11974,train,2000,0.9857142857142858,0.6376811594202898,21.333333333333332,9.63768115942029,132.91304347826087,142.55072463768116,10.72463768115942,69,70,132.91304347826087,105613.3999310153,273.0
backend_wx,11,13974,train,2000,0.9714285714285714,0.3382352941176471,49.779411764705884,34.294117647058826,152.2058823529412,186.5,10.797101449275363,68,70,152.2058823529412,122181.01198883988,297.0
backend_wx,12,15974,train,2000,0.9857142857142858,0.5942028985507246,20.594202898550726,13.043478260869565,127.30434782608695,140.34782608695653,10.869565217391305,69,70,127.30434782608695,99950.47507747955,272.0
backend_wx,13,17974,train,928,1.0,0.38571428571428573,35.885714285714286,22.32857142857143,140.94285714285715,163.27142857142857,10.855072463768115,70,70,140.94285714285715,111810.58283222363,261.0
backend_wx,14,18902,train,906,1.0,0.6285714285714286,16.62857142857143,9.942857142857143,133.5,143.44285714285715,10.840579710144928,70,70,133.5,107317.0700246501,246.0
backend_wx,15,19808,train,944,1.0,0.4857142857142857,26.5,11.957142857142857,138.88571428571427,150.84285714285716,10.652173913043478,70,70,138.88571428571427,111029.04660543759,265.0
backend_wx,16,20752,train,2000,0.9428571428571428,0.36363636363636365,43.40909090909091,24.59090909090909,152.57575757575756,177.16666666666666,10.63768115942029,66,70,152.57575757575756,114940.59258461949,319.0
backend_wx,17,22752,test,2000,0.9857142857142858,0.4927536231884058,29.231884057971016,15.391304347826088,138.44927536231884,153.84057971014494,10.623188405797102,69,70,138.44927536231884,109707.21985416964,282.0
backend_wx,18,22752,train,971,1.0,0.5142857142857142,30.457142857142856,16.285714285714285,138.0857142857143,154.37142857142857,10.608695652173912,70,70,138.0857142857143,110673.70758343875,341.0
backend_wx,19,23723,train,970,1.0,0.45714285714285713,34.8,23.214285714285715,140.84285714285716,164.05714285714285,10.594202898550725,70,70,140.84285714285716,112756.32899348483,303.0
backend_wx,20,24693,train,2000,0.9857142857142858,0.37681159420289856,37.85507246376812,28.159420289855074,143.6231884057971,171.7826086956522,10.579710144927537,69,70,143.6231884057971,112676.33889995728,319.0
backend_wx,21,26693,train,2000,0.9857142857142858,0.4927536231884058,28.304347826086957,17.91304347826087,139.40579710144928,157.31884057971016,10.73913043478261,69,70,139.40579710144928,110437.62835108086,306.0
backend_wx,22,28693,train,2000,0.9714285714285714,0.4117647058823529,41.529411764705884,23.13235294117647,150.11764705882354,173.25,11.202898550724637,68,70,150.11764705882354,120380.01112386063,325.0
backend_wx,23,30693,train,2000,0.9857142857142858,0.36231884057971014,39.31884057971015,21.985507246376812,147.68115942028984,169.66666666666666,10.710144927536232,69,70,147.68115942028984,116232.18144725217,290.0
backend_wx,24,32693,train,2000,0.9428571428571428,0.3787878787878788,36.378787878787875,24.62121212121212,148.95454545454547,173.57575757575756,11.173913043478262,66,70,148.95454545454547,116940.1202797091,269.0
backend_wx,25,34693,test,2000,0.9857142857142858,0.463768115942029,32.73913043478261,18.47826086956522,149.07246376811594,167.55072463768116,11.159420289855072,69,70,149.07246376811594,116239.21278675829,292.0
backend_wx,26,34693,train,2000,0.9714285714285714,0.39705882352941174,38.75,19.941176470588236,146.25,166.19117647058823,10.898550724637682,68,70,146.25,113624.13583031362,341.0
backend_wx,27,36693,train,2000,0.9857142857142858,0.4782608695652174,26.07246376811594,11.840579710144928,138.04347826086956,149.8840579710145,10.884057971014492,69,70,138.04347826086956,108049.44484725446,303.0
backend_wx,28,38693,train,2000,0.9714285714285714,0.4852941176470588,36.544117647058826,20.25,143.48529411764707,163.73529411764707,10.869565217391305,68,70,143.48529411764707,110542.40756086714,358.0
backend_wx,29,40693,train,2000,0.9857142857142858,0.43478260869565216,35.43478260869565,19.52173913043478,144.36231884057972,163.8840579710145,10.855072463768115,69,70,144.36231884057972,112876.56415721244,325.0
backend_wx,30,42693,train,2000,0.9857142857142858,0.391304347826087,40.69565217391305,22.942028985507246,150.44927536231884,173.3913043478261,10.971014492753623,69,70,150.44927536231884,123458.21377784711,291.0
backend_wx,31,44693,test,2000,0.9428571428571428,0.5151515151515151,33.984848484848484,8.727272727272727,148.6060606060606,157.33333333333334,10.826086956521738,66,70,148.6060606060606,111519.15976295531,319.0
backend_wx,32,44693,train,2000,0.9857142857142858,0.42028985507246375,42.44927536231884,21.304347826086957,152.36231884057972,173.66666666666666,10.81159420289855,69,70,152.36231884057972,119602.94807395479,325.0
backend_wx,33,46693,train,2000,0.9857142857142858,0.34782608695652173,45.14492753623188,32.01449275362319,154.33333333333334,186.34782608695653,10.797101449275363,69,70,154.33333333333334,121426.7946483267,292.0
backend_wx,34,48693,train,1006,1.0,0.5142857142857142,27.0,15.271428571428572,142.34285714285716,157.61428571428573,10.782608695652174,70,70,142.34285714285716,114066.05996759457,312.0
backend_wx,35,49699,train,2000,0.9714285714285714,0.3382352941176471,48.588235294117645,31.220588235294116,152.0441176470588,183.26470588235293,10.768115942028986,68,70,152.0441176470588,117530.41735300269,319.0
backend_wx,36,51699,train,2000,0.9857142857142858,0.5072463768115942,28.3768115942029,14.391304347826088,142.52173913043478,156.91304347826087,10.840579710144928,69,70,142.52173913043478,112702.64623971994,303.0
backend_wx,37,53699,train,2000,0.9857142857142858,0.6086956521739131,26.507246376811594,13.652173913043478,138.15942028985506,151.81159420289856,10.826086956521738,69,70,138.15942028985506,108840.32271074821,323.0
backend_wx,38,55699,test,2000,0.9857142857142858,0.34782608695652173,37.98550724637681,26.492753623188406,148.7391304347826,175.231884057971,10.81159420289855,69,70,148.7391304347826,117562.70505941163,275.0
backend_wx,39,55699,train,2000,0.9714285714285714,0.35294117647058826,38.705882352941174,25.852941176470587,151.05882352941177,176.91176470588235,10.797101449275363,68,70,151.05882352941177,121747.57944061032,292.0
backend_wx,40,57699,train,2000,0.9428571428571428,0.3333333333333333,51.92424242424242,30.742424242424242,163.04545454545453,193.78787878787878,10.782608695652174,66,70,163.04545454545453,123381.2382418558,345.0
backend_wx,41,59699,train,2000,0.9857142857142858,0.5797101449275363,23.18840579710145,7.768115942028985,139.43478260869566,147.20289855072463,10.768115942028986,69,70,139.43478260869566,110136.1533642651,273.0
backend_wx,42,61699,train,2000,0.9714285714285714,0.38235294117647056,51.64705882352941,34.470588235294116,153.52941176470588,188.0,10.884057971014492,68,70,153.52941176470588,124099.77582550092,383.0
backend_wx,43,63699,train,881,1.0,0.6285714285714286,14.057142857142857,11.057142857142857,124.01428571428572,135.07142857142858,10.420289855072463,70,70,124.01428571428572,100033.77240687892,256.0
backend_wx,44,64580,train,2000,0.9428571428571428,0.3484848484848485,40.378787878787875,22.363636363636363,153.28787878787878,175.65151515151516,10.53623188405797,66,70,153.28787878787878,120811.74614227911,274.0
backend_wx,45,66580,test,2000,0.9285714285714286,0.47692307692307695,32.353846153846156,10.830769230769231,141.1846153846154,152.01538461538462,10.521739130434783,65,70,141.1846153846154,106045.36002638213,306.0
backend_wx,46,66580,train,2000,0.9857142857142858,0.4927536231884058,28.246376811594203,16.869565217391305,137.0144927536232,153.8840579710145,10.507246376811594,69,70,137.0144927536232,109494.56763698759,300.0
backend_wx,47,68580,train,2000,0.9428571428571428,0.2878787878787879,54.96969696969697,33.71212121212121,156.4090909090909,190.12121212121212,10.492753623188406,66,70,156.4090909090909,118585.52854008612,303.0
backend_wx,48,70580,train,2000,0.9571428571428572,0.3880597014925373,47.298507462686565,26.850746268656717,149.1044776119403,175.955223880597,10.478260869565217,67,70,149.1044776119403,114992.12067147839,325.0
backend_wx,49,72580,train,2000,0.9571428571428572,0.40298507462686567,36.11940298507463,19.746268656716417,147.07462686567163,166.82089552238807,10.46376811594203,67,70,147.07462686567163,113531.32780717721,264.0
backend_wx,50,74580,train,2000,0.9714285714285714,0.3088235294117647,45.779411764705884,30.014705882352942,147.77941176470588,177.7941176470588,10.44927536231884,68,70,147.77941176470588,116382.78906467321,266.0
backend_wx,51,76580,test,2000,0.9857142857142858,0.4782608695652174,26.869565217391305,16.420289855072465,134.3768115942029,150.79710144927537,10.434782608695652,69,70,134.3768115942029,106991.28512869168,258.0
backend_wx,52,76580,train,2000,0.9428571428571428,0.3787878787878788,37.57575757575758,20.636363636363637,142.57575757575756,163.21212121212122,10.420289855072463,66,70,142.57575757575756,108640.05682595499,348.0
backend_wx,53,78580,train,916,1.0,0.5428571428571428,32.47142857142857,21.271428571428572,135.67142857142858,156.94285714285715,10.405797101449275,70,70,135.67142857142858,109511.34471688347,262.0
backend_wx,54,79496,train,2000,0.9285714285714286,0.38461538461538464,42.246153846153845,29.953846153846154,141.96923076923076,171.92307692307693,10.753623188405797,65,70,141.96923076923076,105468.68941038573,322.0
backend_wx,55,81496,train,2000,0.9857142857142858,0.43478260869565216,36.31884057971015,27.507246376811594,139.81159420289856,167.31884057971016,10.73913043478261,69,70,139.81159420289856,110964.93261635961,282.0
backend_wx,56,83496,train,2000,0.9571428571428572,0.34328358208955223,38.343283582089555,22.507462686567163,145.62686567164178,168.13432835820896,10.72463768115942,67,70,145.62686567164178,112216.3718101539,258.0
backend_wx,57,85496,train,2000,0.9571428571428572,0.47761194029850745,30.253731343283583,18.19402985074627,140.01492537313433,158.2089552238806,10.710144927536232,67,70,140.01492537313433,108296.27142053792,285.0
backend_wx,58,87496,test,2000,0.9285714285714286,0.4307692307692308,33.01538461538462,15.615384615384615,147.23076923076923,162.84615384615384,10.695652173913043,65,70,147.23076923076923,109448.69518392933,265.0
backend_wx,59,87496,train,2000,0.9714285714285714,0.4852941176470588,33.35294117647059,16.352941176470587,143.2058823529412,159.55882352941177,10.869565217391305,68,70,143.2058823529412,110897.04182011471,309.0
backend_wx,60,89496,train,2000,0.9857142857142858,0.6086956521739131,20.26086956521739,10.333333333333334,129.81159420289856,140.14492753623188,10.666666666666666,69,70,129.81159420289856,101976.80334544377,262.0
backend_wx,61,91496,train,2000,0.9428571428571428,0.4393939393939394,33.68181818181818,24.393939393939394,142.3181818181818,166.71212121212122,10.652173913043478,66,70,142.3181818181818,107001.01539986396,240.0
backend_wx,62,93496,train,2000,0.9142857142857143,0.265625,44.265625,23.859375,154.328125,178.1875,10.826086956521738,64,70,154.328125,116829.50168385054,348.0
backend_wx,63,95496,train,2000,0.9285714285714286,0.2153846153846154,70.0923076923077,45.43076923076923,166.69230769230768,212.12307692307692,10.81159420289855,65,70,166.69230769230768,125005.40217922589,320.0
backend_wx,64,97496,test,2000,0.9857142857142858,0.37681159420289856,38.27536231884058,23.333333333333332,143.81159420289856,167.14492753623188,10.797101449275363,69,70,143.81159420289856,113780.32298185735,295.0
backend_wx,65,97496,train,2000,0.9571428571428572,0.4626865671641791,35.55223880597015,18.0,145.7910447761194,163.7910447761194,10.594202898550725,67,70,145.7910447761194,112147.13942883076,342.0
backend_wx,66,99496,train,2000,0.9857142857142858,0.463768115942029,28.652173913043477,16.52173913043478,141.07246376811594,157.59420289855072,10.91304347826087,69,70,141.07246376811594,111518.88574889328,329.0
backend_wx,67,101496,train,2000,0.9857142857142858,0.4492753623188406,33.768115942028984,20.115942028985508,142.46376811594203,162.57971014492753,10.565217391304348,69,70,142.46376811594203,112129.0193443513,272.0
backend_wx,68,103496,train,2000,0.9428571428571428,0.45454545454545453,41.34848484848485,24.803030303030305,151.5,176.3030303030303,10.55072463768116,66,70,151.5,113895.07487506856,300.0
backend_wx,69,105496,train,874,1.0,0.5714285714285714,23.742857142857144,15.185714285714285,128.5857142857143,143.77142857142857,10.53623188405797,70,70,128.5857142857143,102507.30040128618,246.0
backend_wx,70,106370,train,2000,0.9857142857142858,0.391304347826087,34.36231884057971,18.840579710144926,143.0144927536232,161.85507246376812,10.391304347826088,69,70,143.0144927536232,113351.7903358003,287.0
backend_wx,71,108370,test,2000,0.9285714285714286,0.36923076923076925,47.07692307692308,24.953846153846154,154.96923076923076,179.92307692307693,10.521739130434783,65,70,154.96923076923076,116257.37761857959,314.0
backend_wx,72,108370,train,2000,0.9571428571428572,0.3880597014925373,42.28358208955224,21.955223880597014,154.40298507462686,176.3582089552239,10.507246376811594,67,70,154.40298507462686,119366.80352838887,342.0
backend_wx,73,110370,train,2000,0.9857142857142858,0.4492753623188406,37.869565217391305,21.579710144927535,139.95652173913044,161.53623188405797,10.492753623188406,69,70,139.95652173913044,111355.33550473879,301.0
backend_wx,74,112370,train,2000,0.9428571428571428,0.4696969696969697,37.42424242424242,22.318181818181817,145.04545454545453,167.36363636363637,10.478260869565217,66,70,145.04545454545453,109982.74974142753,309.0
backend_wx,75,114370,train,2000,0.9714285714285714,0.35294117647058826,44.838235294117645,27.91176470588235,148.91176470588235,176.8235294117647,10.46376811594203,68,70,148.91176470588235,116119.80175003878,279.0
backend_wx,76,116370,train,2000,0.9857142857142858,0.37681159420289856,49.594202898550726,35.14492753623188,148.52173913043478,183.66666666666666,10.44927536231884,69,70,148.52173913043478,117582.83452298815,359.0
backend_wx,77,118370,test,2000,0.9285714285714286,0.4,39.41538461538462,21.353846153846153,154.7076923076923,176.06153846153848,10.434782608695652,65,70,154.7076923076923,115495.47918604112,361.0
backend_wx,78,118370,train,2000,0.9142857142857143,0.453125,46.359375,24.375,148.484375,172.859375,10.420289855072463,64,70,148.484375,115286.73765436787,332.0
backend_wx,79,120370,train,2000,0.9857142857142858,0.37681159420289856,43.11594202898551,21.840579710144926,152.231884057971,174.07246376811594,10.594202898550725,69,70,152.231884057971,120249.15364680979,308.0
backend_wx,80,122370,train,2000,0.9857142857142858,0.36231884057971014,44.34782608695652,30.72463768115942,151.46376811594203,182.18840579710144,10.579710144927537,69,70,151.46376811594203,120481.99206412725,348.0
backend_wx,81,124370,train,2000,0.9428571428571428,0.42424242424242425,37.333333333333336,21.37878787878788,149.3181818181818,170.6969696969697,10.565217391304348,66,70,149.3181818181818,112355.74659485872,291.0
backend_wx,82,126370,train,2000,0.9714285714285714,0.36764705882352944,47.80882352941177,30.102941176470587,148.88235294117646,178.98529411764707,10.55072463768116,68,70,148.88235294117646,116574.64283037742,298.0
backend_wx,83,128370,test,2000,0.9285714285714286,0.5076923076923077,29.753846153846155,11.353846153846154,143.84615384615384,155.2,10.347826086956522,65,70,143.84615384615384,106424.27303666923,358.0
backend_wx,84,128370,train,2000,0.9571428571428572,0.4925373134328358,33.88059701492537,17.238805970149254,138.46268656716418,155.70149253731344,10.333333333333334,67,70,138.46268656716418,106796.57787394867,339.0
backend_wx,85,130370,train,934,1.0,0.5,24.542857142857144,11.442857142857143,137.61428571428573,149.05714285714285,10.318840579710145,70,70,137.61428571428573,110004.05284237923,256.0
backend_wx,86,131304,train,2000,0.9857142857142858,0.6231884057971014,14.72463768115942,10.130434782608695,119.0,129.1304347826087,10.304347826086957,69,70,119.0,93996.00394210822,234.0
