358919.252551,3463875.611049
359006.728578,3464942.818570
357449.655309,3463516.959341
358324.415572,3464689.138094
358569.348446,3461916.148059
359522.837133,3464068.058307
357397.169693,3462703.432296
357668.345375,3463709.406599
359409.118299,3463700.658996359269.156657,3462274.799767
359269.156657,3462274.799767
359986.460072,3462747.170309
360721.258694,3463079.579209
359715.284391,3463534.454546
358473.124817,3462957.112772
358630.581664,3463009.598388
360100.178907,3463438.230917
