source,episode,t_env,mode,episode_step,completion_rate,on_time_rate,avg_delay,avg_wait_time_to_load,avg_delivery_time,avg_generation_to_completion_time,avg_generation_time,total_completed,total_generated,avg_steps_per_order,total_energy_consumed,max_delivery_time
backend_wx,1,0,train,2000,0.95,0.9473684210526315,2.3859649122807016,0.0,144.33333333333334,144.33333333333334,29.423728813559322,57,60,144.33333333333334,90682.46804486807,322.0
backend_wx,2,2000,test,2000,0.9166666666666666,0.9272727272727272,2.8545454545454545,0.6363636363636364,148.94545454545454,149.5818181818182,29.11864406779661,55,60,148.94545454545454,94638.50647755875,349.0
backend_wx,3,2000,train,2000,0.9333333333333333,0.9464285714285714,2.0892857142857144,0.05357142857142857,155.91071428571428,155.96428571428572,29.10169491525424,56,60,155.91071428571428,96990.90756786536,304.0
backend_wx,4,4000,train,2000,0.9166666666666666,0.9272727272727272,1.0727272727272728,0.10909090909090909,165.94545454545454,166.05454545454546,29.084745762711865,55,60,165.94545454545454,102409.4823718323,339.0
backend_wx,5,6000,train,2000,0.9166666666666666,0.9818181818181818,1.8909090909090909,0.05454545454545454,154.3272727272727,154.38181818181818,29.06779661016949,55,60,154.3272727272727,95953.83567125358,348.0
backend_wx,6,8000,train,2000,0.9666666666666667,1.0,0.0,0.034482758620689655,141.55172413793105,141.58620689655172,29.338983050847457,58,60,141.55172413793105,88172.87836990223,265.0
backend_wx,7,10000,train,2000,0.95,0.9473684210526315,2.456140350877193,0.017543859649122806,148.47368421052633,148.49122807017545,29.322033898305083,57,60,148.47368421052633,92692.85491701553,322.0
backend_wx,8,12000,test,2000,0.9333333333333333,0.9464285714285714,2.625,2.1964285714285716,148.66071428571428,150.85714285714286,29.305084745762713,56,60,148.66071428571428,92594.34334827274,312.0
backend_wx,9,12000,train,2000,0.9333333333333333,0.9464285714285714,3.0535714285714284,0.0,147.82142857142858,147.82142857142858,29.0,56,60,147.82142857142858,94323.47246668326,322.0
backend_wx,10,14000,train,2000,0.95,0.9649122807017544,0.7543859649122807,0.0,150.73684210526315,150.73684210526315,29.271186440677965,57,60,150.73684210526315,93656.73522760857,359.0
